ticker,weight,level,rep
BA,0.0,L3,110
CAT,0.0,L3,110
CVX,0.0,L3,110
CSCO,0.0,L3,110
KO,0.0,L3,110
DOW,0.0,L3,110
GS,0.0,L3,110
HD,0.0,L3,110
HON,0.0,L3,110
IBM,0.0,L3,110
INTC,0.0,L3,110
JNJ,0.0,L3,110
JPM,0.0,L3,110
MCD,0.0,L3,110
MRK,0.176,L3,110
MSFT,0.18,L3,110
NKE,0.0,L3,110
PG,0.12,L3,110
CRM,0.0,L3,110
TRV,0.0,L3,110
UNH,0.0,L3,110
VZ,0.0,L3,110
V,0.0,L3,110
WMT,0.233,L3,110
DIS,0.0,L3,110
MMM,0.02,L0,111
AMZN,0.035,L0,111
AXP,0.025,L0,111
AMGN,0.035,L0,111
AAPL,0.045,L0,111
BA,0.01,L0,111
CAT,0.02,L0,111
CVX,0.03,L0,111
CSCO,0.035,L0,111
KO,0.045,L0,111
DOW,0.015,L0,111
GS,0.015,L0,111
HD,0.03,L0,111
HON,0.025,L0,111
IBM,0.03,L0,111
INTC,0.02,L0,111
JNJ,0.055,L0,111
JPM,0.025,L0,111
MCD,0.04,L0,111
MRK,0.045,L0,111
MSFT,0.05,L0,111
NKE,0.02,L0,111
PG,0.055,L0,111
CRM,0.02,L0,111
TRV,0.03,L0,111
UNH,0.05,L0,111
VZ,0.035,L0,111
V,0.04,L0,111
WMT,0.05,L0,111
DIS,0.02,L0,111
MMM,0.0,L1,111
AMZN,0.07,L1,111
AXP,0.02,L1,111
AMGN,0.06,L1,111
AAPL,0.08,L1,111
BA,0.0,L1,111
CAT,0.015,L1,111
CVX,0.015,L1,111
CSCO,0.025,L1,111
KO,0.045,L1,111
DOW,0.0,L1,111
GS,0.0,L1,111
HD,0.03,L1,111
HON,0.01,L1,111
IBM,0.015,L1,111
INTC,0.0,L1,111
JNJ,0.07,L1,111
JPM,0.01,L1,111
MCD,0.045,L1,111
MRK,0.08,L1,111
MSFT,0.09,L1,111
NKE,0.0,L1,111
PG,0.07,L1,111
CRM,0.025,L1,111
TRV,0.03,L1,111
UNH,0.055,L1,111
VZ,0.0,L1,111
V,0.045,L1,111
WMT,0.08,L1,111
DIS,0.0,L1,111
MMM,0.0,L2,111
AMZN,0.067,L2,111
AXP,0.0,L2,111
AMGN,0.0,L2,111
AAPL,0.128,L2,111
BA,0.0,L2,111
CAT,0.0,L2,111
CVX,0.0,L2,111
CSCO,0.0,L2,111
KO,0.0,L2,111
DOW,0.0,L2,111
GS,0.0,L2,111
HD,0.0,L2,111
HON,0.0,L2,111
IBM,0.0,L2,111
INTC,0.0,L2,111
JNJ,0.0,L2,111
JPM,0.0,L2,111
MCD,0.0,L2,111
MRK,0.363,L2,111
MSFT,0.244,L2,111
NKE,0.0,L2,111
PG,0.0,L2,111
CRM,0.0,L2,111
TRV,0.0,L2,111
UNH,0.0,L2,111
VZ,0.0,L2,111
V,0.0,L2,111
WMT,0.198,L2,111
DIS,0.0,L2,111
MMM,0.0,L3,111
AMZN,0.093,L3,111
AXP,0.06,L3,111
AMGN,0.04,L3,111
AAPL,0.12,L3,111
BA,0.0,L3,111
CAT,0.04,L3,111
CVX,0.015,L3,111
CSCO,0.02,L3,111
KO,0.015,L3,111
DOW,0.0,L3,111
GS,0.02,L3,111
HD,0.04,L3,111
HON,0.015,L3,111
IBM,0.0,L3,111
INTC,0.0,L3,111
JNJ,0.0,L3,111
JPM,0.03,L3,111
MCD,0.01,L3,111
MRK,0.07,L3,111
MSFT,0.13,L3,111
NKE,0.0,L3,111
PG,0.05,L3,111
CRM,0.055,L3,111
TRV,0.01,L3,111
UNH,0.055,L3,111
VZ,0.0,L3,111
V,0.055,L3,111
WMT,0.07,L3,111
DIS,0.007,L3,111
MMM,0.02,L0,112
AMZN,0.03,L0,112
AXP,0.025,L0,112
AMGN,0.035,L0,112
AAPL,0.045,L0,112
BA,0.015,L0,112
CAT,0.025,L0,112
CVX,0.035,L0,112
CSCO,0.035,L0,112
KO,0.045,L0,112
DOW,0.015,L0,112
GS,0.02,L0,112
HD,0.035,L0,112
HON,0.03,L0,112
IBM,0.03,L0,112
INTC,0.02,L0,112
JNJ,0.055,L0,112
JPM,0.03,L0,112
MCD,0.04,L0,112
MRK,0.045,L0,112
MSFT,0.05,L0,112
NKE,0.02,L0,112
PG,0.055,L0,112
CRM,0.02,L0,112
TRV,0.03,L0,112
UNH,0.05,L0,112
VZ,0.035,L0,112
V,0.04,L0,112
WMT,0.05,L0,112
DIS,0.02,L0,112
MMM,0.0,L1,112
AMZN,0.06,L1,112
AXP,0.02,L1,112
AMGN,0.06,L1,112
AAPL,0.07,L1,112
BA,0.0,L1,112
CAT,0.01,L1,112
CVX,0.015,L1,112
CSCO,0.025,L1,112
KO,0.055,L1,112
DOW,0.0,L1,112
GS,0.0,L1,112
HD,0.02,L1,112
HON,0.01,L1,112
IBM,0.015,L1,112
INTC,0.0,L1,112
JNJ,0.07,L1,112
JPM,0.01,L1,112
MCD,0.045,L1,112
MRK,0.08,L1,112
MSFT,0.09,L1,112
NKE,0.0,L1,112
PG,0.08,L1,112
CRM,0.025,L1,112
TRV,0.035,L1,112
UNH,0.055,L1,112
VZ,0.0,L1,112
V,0.045,L1,112
WMT,0.075,L1,112
DIS,0.0,L1,112
MMM,0.0,L2,112
AMZN,0.073,L2,112
AXP,0.0,L2,112
AMGN,0.064,L2,112
AAPL,0.093,L2,112
BA,0.0,L2,112
CAT,0.0,L2,112
CVX,0.0,L2,112
CSCO,0.0,L2,112
KO,0.0,L2,112
DOW,0.0,L2,112
GS,0.0,L2,112
HD,0.0,L2,112
HON,0.0,L2,112
IBM,0.0,L2,112
INTC,0.0,L2,112
JNJ,0.0,L2,112
JPM,0.0,L2,112
MCD,0.0,L2,112
MRK,0.233,L2,112
MSFT,0.17,L2,112
NKE,0.0,L2,112
PG,0.132,L2,112
CRM,0.0,L2,112
TRV,0.0,L2,112
UNH,0.078,L2,112
VZ,0.0,L2,112
V,0.067,L2,112
WMT,0.09,L2,112
DIS,0.0,L2,112
MMM,0.0,L3,112
AMZN,0.09,L3,112
AXP,0.045,L3,112
AMGN,0.055,L3,112
AAPL,0.11,L3,112
BA,0.0,L3,112
CAT,0.025,L3,112
CVX,0.0,L3,112
CSCO,0.0,L3,112
KO,0.0,L3,112
DOW,0.0,L3,112
GS,0.0,L3,112
HD,0.02,L3,112
HON,0.0,L3,112
IBM,0.0,L3,112
INTC,0.0,L3,112
JNJ,0.0,L3,112
JPM,0.0,L3,112
MCD,0.0,L3,112
MRK,0.14,L3,112
MSFT,0.16,L3,112
NKE,0.0,L3,112
PG,0.08,L3,112
CRM,0.055,L3,112
TRV,0.0,L3,112
UNH,0.085,L3,112
VZ,0.0,L3,112
V,0.065,L3,112
WMT,0.07,L3,112
DIS,0.0,L3,112
MMM,0.02,L0,113
AMZN,0.03,L0,113
AXP,0.025,L0,113
AMGN,0.035,L0,113
AAPL,0.045,L0,113
BA,0.01,L0,113
CAT,0.02,L0,113
CVX,0.03,L0,113
CSCO,0.035,L0,113
KO,0.045,L0,113
DOW,0.015,L0,113
GS,0.015,L0,113
HD,0.035,L0,113
HON,0.025,L0,113
IBM,0.03,L0,113
INTC,0.015,L0,113
JNJ,0.055,L0,113
JPM,0.025,L0,113
MCD,0.04,L0,113
MRK,0.045,L0,113
MSFT,0.05,L0,113
NKE,0.02,L0,113
PG,0.055,L0,113
CRM,0.02,L0,113
TRV,0.03,L0,113
UNH,0.05,L0,113
VZ,0.04,L0,113
V,0.035,L0,113
WMT,0.045,L0,113
DIS,0.015,L0,113
MMM,0.0,L1,113
AMZN,0.06,L1,113
AXP,0.02,L1,113
AMGN,0.05,L1,113
AAPL,0.07,L1,113
BA,0.0,L1,113
CAT,0.015,L1,113
CVX,0.015,L1,113
CSCO,0.025,L1,113
KO,0.045,L1,113
DOW,0.0,L1,113
GS,0.0,L1,113
HD,0.025,L1,113
HON,0.01,L1,113
IBM,0.015,L1,113
INTC,0.0,L1,113
JNJ,0.055,L1,113
JPM,0.015,L1,113
MCD,0.04,L1,113
MRK,0.07,L1,113
MSFT,0.08,L1,113
NKE,0.0,L1,113
PG,0.07,L1,113
CRM,0.025,L1,113
TRV,0.025,L1,113
UNH,0.055,L1,113
VZ,0.0,L1,113
V,0.045,L1,113
WMT,0.08,L1,113
DIS,0.0,L1,113
MMM,0.0,L2,113
AMZN,0.062,L2,113
AXP,0.0,L2,113
AMGN,0.06,L2,113
AAPL,0.09,L2,113
BA,0.0,L2,113
CAT,0.0,L2,113
CVX,0.0,L2,113
CSCO,0.0,L2,113
KO,0.0,L2,113
DOW,0.0,L2,113
GS,0.0,L2,113
HD,0.0,L2,113
HON,0.0,L2,113
IBM,0.0,L2,113
INTC,0.0,L2,113
JNJ,0.0,L2,113
JPM,0.0,L2,113
MCD,0.0,L2,113
MRK,0.18,L2,113
MSFT,0.14,L2,113
NKE,0.0,L2,113
PG,0.16,L2,113
CRM,0.028,L2,113
TRV,0.0,L2,113
UNH,0.1,L2,113
VZ,0.0,L2,113
V,0.08,L2,113
WMT,0.1,L2,113
DIS,0.0,L2,113
MMM,0.0,L3,113
AMZN,0.086,L3,113
AXP,0.0,L3,113
AMGN,0.0,L3,113
AAPL,0.176,L3,113
BA,0.0,L3,113
CAT,0.0,L3,113
CVX,0.0,L3,113
CSCO,0.0,L3,113
KO,0.0,L3,113
DOW,0.0,L3,113
GS,0.0,L3,113
HD,0.0,L3,113
HON,0.0,L3,113
IBM,0.0,L3,113
INTC,0.0,L3,113
JNJ,0.0,L3,113
JPM,0.0,L3,113
MCD,0.0,L3,113
MRK,0.212,L3,113
MSFT,0.226,L3,113
NKE,0.0,L3,113
PG,0.0,L3,113
CRM,0.0,L3,113
TRV,0.0,L3,113
UNH,0.0,L3,113
VZ,0.0,L3,113
V,0.0,L3,113
WMT,0.3,L3,113
DIS,0.0,L3,113
MMM,0.02,L0,114
AMZN,0.03,L0,114
AXP,0.025,L0,114
AMGN,0.035,L0,114
AAPL,0.045,L0,114
BA,0.01,L0,114
CAT,0.02,L0,114
CVX,0.03,L0,114
CSCO,0.035,L0,114
KO,0.045,L0,114
DOW,0.015,L0,114
GS,0.02,L0,114
HD,0.035,L0,114
HON,0.025,L0,114
IBM,0.03,L0,114
INTC,0.015,L0,114
JNJ,0.055,L0,114
JPM,0.03,L0,114
MCD,0.04,L0,114
MRK,0.045,L0,114
MSFT,0.05,L0,114
NKE,0.02,L0,114
PG,0.055,L0,114
CRM,0.02,L0,114
TRV,0.03,L0,114
UNH,0.05,L0,114
VZ,0.035,L0,114
V,0.04,L0,114
WMT,0.045,L0,114
DIS,0.015,L0,114
MMM,0.0,L1,114
AMZN,0.06,L1,114
AXP,0.02,L1,114
AMGN,0.06,L1,114
AAPL,0.07,L1,114
BA,0.0,L1,114
CAT,0.015,L1,114
CVX,0.015,L1,114
CSCO,0.03,L1,114
KO,0.055,L1,114
DOW,0.0,L1,114
GS,0.0,L1,114
HD,0.03,L1,114
HON,0.015,L1,114
IBM,0.02,L1,114
INTC,0.0,L1,114
JNJ,0.08,L1,114
JPM,0.015,L1,114
MCD,0.05,L1,114
MRK,0.08,L1,114
MSFT,0.09,L1,114
NKE,0.0,L1,114
PG,0.08,L1,114
CRM,0.025,L1,114
TRV,0.035,L1,114
UNH,0.055,L1,114
VZ,0.0,L1,114
V,0.05,L1,114
WMT,0.08,L1,114
DIS,0.0,L1,114
MMM,0.0,L2,114
AMZN,0.077,L2,114
AXP,0.0,L2,114
AMGN,0.06,L2,114
AAPL,0.09,L2,114
BA,0.0,L2,114
CAT,0.0,L2,114
CVX,0.0,L2,114
CSCO,0.0,L2,114
KO,0.0,L2,114
DOW,0.0,L2,114
GS,0.0,L2,114
HD,0.0,L2,114
HON,0.0,L2,114
IBM,0.0,L2,114
INTC,0.0,L2,114
JNJ,0.0,L2,114
JPM,0.0,L2,114
MCD,0.0,L2,114
MRK,0.18,L2,114
MSFT,0.14,L2,114
NKE,0.0,L2,114
PG,0.17,L2,114
CRM,0.0,L2,114
TRV,0.0,L2,114
UNH,0.073,L2,114
VZ,0.0,L2,114
V,0.09,L2,114
WMT,0.12,L2,114
DIS,0.0,L2,114
MMM,0.0,L3,114
AMZN,0.078,L3,114
AXP,0.044,L3,114
AMGN,0.041,L3,114
AAPL,0.102,L3,114
BA,0.0,L3,114
CAT,0.031,L3,114
CVX,0.018,L3,114
CSCO,0.018,L3,114
KO,0.02,L3,114
DOW,0.0,L3,114
GS,0.018,L3,114
HD,0.032,L3,114
HON,0.012,L3,114
IBM,0.0,L3,114
INTC,0.0,L3,114
JNJ,0.0,L3,114
JPM,0.024,L3,114
MCD,0.012,L3,114
MRK,0.086,L3,114
MSFT,0.118,L3,114
NKE,0.0,L3,114
PG,0.067,L3,114
CRM,0.05,L3,114
TRV,0.012,L3,114
UNH,0.052,L3,114
VZ,0.0,L3,114
V,0.05,L3,114
WMT,0.085,L3,114
DIS,0.03,L3,114
MMM,0.02,L0,115
AMZN,0.03,L0,115
AXP,0.02,L0,115
AMGN,0.04,L0,115
AAPL,0.05,L0,115
BA,0.01,L0,115
CAT,0.02,L0,115
CVX,0.035,L0,115
CSCO,0.035,L0,115
KO,0.05,L0,115
DOW,0.015,L0,115
GS,0.015,L0,115
HD,0.035,L0,115
HON,0.025,L0,115
IBM,0.03,L0,115
INTC,0.015,L0,115
JNJ,0.06,L0,115
JPM,0.025,L0,115
MCD,0.045,L0,115
MRK,0.05,L0,115
MSFT,0.06,L0,115
NKE,0.02,L0,115
PG,0.06,L0,115
CRM,0.02,L0,115
TRV,0.025,L0,115
UNH,0.055,L0,115
VZ,0.035,L0,115
V,0.04,L0,115
WMT,0.05,L0,115
DIS,0.015,L0,115
MMM,0.0,L1,115
AMZN,0.06,L1,115
AXP,0.02,L1,115
AMGN,0.06,L1,115
AAPL,0.07,L1,115
BA,0.0,L1,115
CAT,0.01,L1,115
CVX,0.015,L1,115
CSCO,0.025,L1,115
KO,0.055,L1,115
DOW,0.0,L1,115
GS,0.0,L1,115
HD,0.025,L1,115
HON,0.01,L1,115
IBM,0.015,L1,115
INTC,0.0,L1,115
JNJ,0.08,L1,115
JPM,0.01,L1,115
MCD,0.055,L1,115
MRK,0.08,L1,115
MSFT,0.09,L1,115
NKE,0.0,L1,115
PG,0.08,L1,115
CRM,0.025,L1,115
TRV,0.04,L1,115
UNH,0.06,L1,115
VZ,0.0,L1,115
V,0.055,L1,115
WMT,0.08,L1,115
DIS,0.0,L1,115
MMM,0.0,L2,115
AMZN,0.067,L2,115
AXP,0.0,L2,115
AMGN,0.049,L2,115
AAPL,0.09,L2,115
BA,0.0,L2,115
CAT,0.0,L2,115
CVX,0.0,L2,115
CSCO,0.0,L2,115
KO,0.0,L2,115
DOW,0.0,L2,115
GS,0.0,L2,115
HD,0.0,L2,115
HON,0.0,L2,115
IBM,0.0,L2,115
INTC,0.0,L2,115
JNJ,0.0,L2,115
JPM,0.0,L2,115
MCD,0.0,L2,115
MRK,0.184,L2,115
MSFT,0.153,L2,115
NKE,0.0,L2,115
PG,0.132,L2,115
CRM,0.0,L2,115
TRV,0.0,L2,115
UNH,0.061,L2,115
VZ,0.0,L2,115
V,0.0,L2,115
WMT,0.264,L2,115
DIS,0.0,L2,115
MMM,0.0,L3,115
AMZN,0.086,L3,115
AXP,0.045,L3,115
AMGN,0.04,L3,115
AAPL,0.115,L3,115
BA,0.0,L3,115
CAT,0.03,L3,115
CVX,0.01,L3,115
CSCO,0.0,L3,115
KO,0.0,L3,115
DOW,0.0,L3,115
GS,0.015,L3,115
HD,0.02,L3,115
HON,0.0,L3,115
IBM,0.0,L3,115
INTC,0.0,L3,115
JNJ,0.0,L3,115
JPM,0.02,L3,115
MCD,0.0,L3,115
MRK,0.12,L3,115
MSFT,0.14,L3,115
NKE,0.0,L3,115
PG,0.09,L3,115
CRM,0.06,L3,115
TRV,0.0,L3,115
UNH,0.07,L3,115
VZ,0.0,L3,115
V,0.055,L3,115
WMT,0.084,L3,115
DIS,0.0,L3,115
MMM,0.02,L0,116
AMZN,0.03,L0,116
AXP,0.025,L0,116
AMGN,0.035,L0,116
AAPL,0.045,L0,116
BA,0.01,L0,116
CAT,0.02,L0,116
CVX,0.035,L0,116
CSCO,0.03,L0,116
KO,0.045,L0,116
DOW,0.015,L0,116
GS,0.02,L0,116
HD,0.035,L0,116
HON,0.025,L0,116
IBM,0.03,L0,116
INTC,0.015,L0,116
JNJ,0.055,L0,116
JPM,0.03,L0,116
MCD,0.04,L0,116
MRK,0.045,L0,116
MSFT,0.05,L0,116
NKE,0.02,L0,116
PG,0.055,L0,116
CRM,0.02,L0,116
TRV,0.025,L0,116
UNH,0.05,L0,116
VZ,0.035,L0,116
V,0.04,L0,116
WMT,0.05,L0,116
DIS,0.015,L0,116
MMM,0.0,L1,116
AMZN,0.06,L1,116
AXP,0.015,L1,116
AMGN,0.055,L1,116
AAPL,0.07,L1,116
BA,0.0,L1,116
CAT,0.01,L1,116
CVX,0.01,L1,116
CSCO,0.02,L1,116
KO,0.045,L1,116
DOW,0.0,L1,116
GS,0.005,L1,116
HD,0.02,L1,116
HON,0.01,L1,116
IBM,0.01,L1,116
INTC,0.0,L1,116
JNJ,0.07,L1,116
JPM,0.01,L1,116
MCD,0.04,L1,116
MRK,0.08,L1,116
MSFT,0.08,L1,116
NKE,0.0,L1,116
PG,0.075,L1,116
CRM,0.025,L1,116
TRV,0.03,L1,116
UNH,0.06,L1,116
VZ,0.0,L1,116
V,0.055,L1,116
WMT,0.075,L1,116
DIS,0.0,L1,116
MMM,0.0,L2,116
AMZN,0.073,L2,116
AXP,0.0,L2,116
AMGN,0.061,L2,116
AAPL,0.102,L2,116
BA,0.0,L2,116
CAT,0.0,L2,116
CVX,0.0,L2,116
CSCO,0.0,L2,116
KO,0.0,L2,116
DOW,0.0,L2,116
GS,0.0,L2,116
HD,0.0,L2,116
HON,0.0,L2,116
IBM,0.0,L2,116
INTC,0.0,L2,116
JNJ,0.0,L2,116
JPM,0.0,L2,116
MCD,0.0,L2,116
MRK,0.266,L2,116
MSFT,0.183,L2,116
NKE,0.0,L2,116
PG,0.128,L2,116
CRM,0.0,L2,116
TRV,0.0,L2,116
UNH,0.087,L2,116
VZ,0.0,L2,116
V,0.1,L2,116
WMT,0.0,L2,116
DIS,0.0,L2,116
MMM,0.0,L3,116
AMZN,0.084,L3,116
AXP,0.05,L3,116
AMGN,0.04,L3,116
AAPL,0.11,L3,116
BA,0.0,L3,116
CAT,0.035,L3,116
CVX,0.02,L3,116
CSCO,0.015,L3,116
KO,0.015,L3,116
DOW,0.0,L3,116
GS,0.02,L3,116
HD,0.04,L3,116
HON,0.01,L3,116
IBM,0.0,L3,116
INTC,0.0,L3,116
JNJ,0.0,L3,116
JPM,0.025,L3,116
MCD,0.01,L3,116
MRK,0.085,L3,116
MSFT,0.12,L3,116
NKE,0.0,L3,116
PG,0.06,L3,116
CRM,0.055,L3,116
TRV,0.015,L3,116
UNH,0.055,L3,116
VZ,0.0,L3,116
V,0.055,L3,116
WMT,0.09,L3,116
DIS,0.001,L3,116
MMM,0.02,L0,117
AMZN,0.03,L0,117
AXP,0.025,L0,117
AMGN,0.04,L0,117
AAPL,0.045,L0,117
BA,0.01,L0,117
CAT,0.02,L0,117
CVX,0.035,L0,117
CSCO,0.035,L0,117
KO,0.045,L0,117
DOW,0.015,L0,117
GS,0.02,L0,117
HD,0.035,L0,117
HON,0.025,L0,117
IBM,0.03,L0,117
INTC,0.015,L0,117
JNJ,0.055,L0,117
JPM,0.03,L0,117
MCD,0.04,L0,117
MRK,0.045,L0,117
MSFT,0.05,L0,117
NKE,0.02,L0,117
PG,0.055,L0,117
CRM,0.02,L0,117
TRV,0.03,L0,117
UNH,0.05,L0,117
VZ,0.035,L0,117
V,0.04,L0,117
WMT,0.045,L0,117
DIS,0.015,L0,117
MMM,0.0,L1,117
AMZN,0.06,L1,117
AXP,0.02,L1,117
AMGN,0.06,L1,117
AAPL,0.08,L1,117
BA,0.0,L1,117
CAT,0.015,L1,117
CVX,0.02,L1,117
CSCO,0.025,L1,117
KO,0.055,L1,117
DOW,0.0,L1,117
GS,0.0,L1,117
HD,0.025,L1,117
HON,0.01,L1,117
IBM,0.015,L1,117
INTC,0.0,L1,117
JNJ,0.07,L1,117
JPM,0.015,L1,117
MCD,0.05,L1,117
MRK,0.08,L1,117
MSFT,0.09,L1,117
NKE,0.0,L1,117
PG,0.075,L1,117
CRM,0.025,L1,117
TRV,0.04,L1,117
UNH,0.055,L1,117
VZ,0.0,L1,117
V,0.045,L1,117
WMT,0.075,L1,117
DIS,0.0,L1,117
MMM,0.0,L2,117
AMZN,0.062,L2,117
AXP,0.0,L2,117
AMGN,0.067,L2,117
AAPL,0.09,L2,117
BA,0.0,L2,117
CAT,0.0,L2,117
CVX,0.0,L2,117
CSCO,0.0,L2,117
KO,0.0,L2,117
DOW,0.0,L2,117
GS,0.0,L2,117
HD,0.0,L2,117
HON,0.0,L2,117
IBM,0.0,L2,117
INTC,0.0,L2,117
JNJ,0.0,L2,117
JPM,0.0,L2,117
MCD,0.0,L2,117
MRK,0.22,L2,117
MSFT,0.14,L2,117
NKE,0.0,L2,117
PG,0.12,L2,117
CRM,0.021,L2,117
TRV,0.0,L2,117
UNH,0.08,L2,117
VZ,0.0,L2,117
V,0.1,L2,117
WMT,0.1,L2,117
DIS,0.0,L2,117
MMM,0.0,L3,117
AMZN,0.073,L3,117
AXP,0.046,L3,117
AMGN,0.041,L3,117
AAPL,0.104,L3,117
BA,0.0,L3,117
CAT,0.031,L3,117
CVX,0.018,L3,117
CSCO,0.016,L3,117
KO,0.018,L3,117
DOW,0.0,L3,117
GS,0.02,L3,117
HD,0.032,L3,117
HON,0.015,L3,117
IBM,0.0,L3,117
INTC,0.0,L3,117
JNJ,0.0,L3,117
JPM,0.024,L3,117
MCD,0.012,L3,117
MRK,0.09,L3,117
MSFT,0.118,L3,117
NKE,0.0,L3,117
PG,0.06,L3,117
CRM,0.05,L3,117
TRV,0.012,L3,117
UNH,0.05,L3,117
VZ,0.0,L3,117
V,0.05,L3,117
WMT,0.09,L3,117
DIS,0.018,L3,117
MMM,0.02,L0,118
AMZN,0.03,L0,118
AXP,0.025,L0,118
AMGN,0.035,L0,118
AAPL,0.045,L0,118
BA,0.01,L0,118
CAT,0.02,L0,118
CVX,0.03,L0,118
CSCO,0.035,L0,118
KO,0.045,L0,118
DOW,0.015,L0,118
GS,0.02,L0,118
HD,0.035,L0,118
HON,0.025,L0,118
IBM,0.03,L0,118
INTC,0.015,L0,118
JNJ,0.055,L0,118
JPM,0.03,L0,118
MCD,0.04,L0,118
MRK,0.045,L0,118
MSFT,0.05,L0,118
NKE,0.02,L0,118
PG,0.055,L0,118
CRM,0.02,L0,118
TRV,0.03,L0,118
UNH,0.055,L0,118
VZ,0.04,L0,118
V,0.04,L0,118
WMT,0.05,L0,118
DIS,0.015,L0,118
MMM,0.0,L1,118
AMZN,0.06,L1,118
AXP,0.02,L1,118
AMGN,0.06,L1,118
AAPL,0.07,L1,118
BA,0.0,L1,118
CAT,0.015,L1,118
CVX,0.015,L1,118
CSCO,0.025,L1,118
KO,0.055,L1,118
DOW,0.0,L1,118
GS,0.0,L1,118
HD,0.03,L1,118
HON,0.01,L1,118
IBM,0.015,L1,118
INTC,0.0,L1,118
JNJ,0.085,L1,118
JPM,0.015,L1,118
MCD,0.05,L1,118
MRK,0.08,L1,118
MSFT,0.09,L1,118
NKE,0.0,L1,118
PG,0.085,L1,118
CRM,0.02,L1,118
TRV,0.04,L1,118
UNH,0.055,L1,118
VZ,0.0,L1,118
V,0.045,L1,118
WMT,0.08,L1,118
DIS,0.0,L1,118
MMM,0.0,L2,118
AMZN,0.077,L2,118
AXP,0.0,L2,118
AMGN,0.06,L2,118
AAPL,0.09,L2,118
BA,0.0,L2,118
CAT,0.0,L2,118
CVX,0.0,L2,118
CSCO,0.0,L2,118
KO,0.0,L2,118
DOW,0.0,L2,118
GS,0.0,L2,118
HD,0.0,L2,118
HON,0.0,L2,118
IBM,0.0,L2,118
INTC,0.0,L2,118
JNJ,0.0,L2,118
JPM,0.0,L2,118
MCD,0.0,L2,118
MRK,0.18,L2,118
MSFT,0.14,L2,118
NKE,0.0,L2,118
PG,0.16,L2,118
CRM,0.033,L2,118
TRV,0.0,L2,118
UNH,0.09,L2,118
VZ,0.0,L2,118
V,0.07,L2,118
WMT,0.1,L2,118
DIS,0.0,L2,118
MMM,0.0,L3,118
AMZN,0.084,L3,118
AXP,0.052,L3,118
AMGN,0.041,L3,118
AAPL,0.113,L3,118
BA,0.0,L3,118
CAT,0.039,L3,118
CVX,0.018,L3,118
CSCO,0.018,L3,118
KO,0.018,L3,118
DOW,0.0,L3,118
GS,0.02,L3,118
HD,0.038,L3,118
HON,0.018,L3,118
IBM,0.0,L3,118
INTC,0.0,L3,118
JNJ,0.0,L3,118
JPM,0.028,L3,118
MCD,0.015,L3,118
MRK,0.088,L3,118
MSFT,0.126,L3,118
NKE,0.0,L3,118
PG,0.06,L3,118
CRM,0.055,L3,118
TRV,0.0,L3,118
UNH,0.055,L3,118
VZ,0.0,L3,118
V,0.052,L3,118
WMT,0.08,L3,118
DIS,0.0,L3,118
MMM,0.02,L0,119
AMZN,0.03,L0,119
AXP,0.025,L0,119
AMGN,0.04,L0,119
AAPL,0.045,L0,119
BA,0.01,L0,119
CAT,0.02,L0,119
CVX,0.035,L0,119
CSCO,0.035,L0,119
KO,0.045,L0,119
DOW,0.015,L0,119
GS,0.02,L0,119
HD,0.035,L0,119
HON,0.025,L0,119
IBM,0.03,L0,119
INTC,0.02,L0,119
JNJ,0.055,L0,119
JPM,0.03,L0,119
MCD,0.04,L0,119
MRK,0.045,L0,119
MSFT,0.055,L0,119
NKE,0.02,L0,119
PG,0.055,L0,119
CRM,0.02,L0,119
TRV,0.03,L0,119
UNH,0.055,L0,119
VZ,0.035,L0,119
V,0.04,L0,119
WMT,0.05,L0,119
DIS,0.02,L0,119
MMM,0.0,L1,119
AMZN,0.06,L1,119
AXP,0.02,L1,119
AMGN,0.06,L1,119
AAPL,0.07,L1,119
BA,0.0,L1,119
CAT,0.01,L1,119
CVX,0.015,L1,119
CSCO,0.025,L1,119
KO,0.055,L1,119
DOW,0.0,L1,119
GS,0.0,L1,119
HD,0.02,L1,119
HON,0.01,L1,119
IBM,0.015,L1,119
INTC,0.0,L1,119
JNJ,0.085,L1,119
JPM,0.01,L1,119
MCD,0.055,L1,119
MRK,0.08,L1,119
MSFT,0.09,L1,119
NKE,0.0,L1,119
PG,0.085,L1,119
CRM,0.025,L1,119
TRV,0.035,L1,119
UNH,0.055,L1,119
VZ,0.0,L1,119
V,0.045,L1,119
WMT,0.085,L1,119
DIS,0.01,L1,119
MMM,0.0,L2,119
AMZN,0.075,L2,119
AXP,0.028,L2,119
AMGN,0.04,L2,119
AAPL,0.09,L2,119
BA,0.0,L2,119
CAT,0.018,L2,119
CVX,0.0,L2,119
CSCO,0.0,L2,119
KO,0.0,L2,119
DOW,0.0,L2,119
GS,0.0,L2,119
HD,0.02,L2,119
HON,0.0,L2,119
IBM,0.0,L2,119
INTC,0.0,L2,119
JNJ,0.0,L2,119
JPM,0.0,L2,119
MCD,0.0,L2,119
MRK,0.18,L2,119
MSFT,0.17,L2,119
NKE,0.0,L2,119
PG,0.12,L2,119
CRM,0.04,L2,119
TRV,0.0,L2,119
UNH,0.06,L2,119
VZ,0.0,L2,119
V,0.055,L2,119
WMT,0.104,L2,119
DIS,0.0,L2,119
MMM,0.0,L3,119
AMZN,0.093,L3,119
AXP,0.036,L3,119
AMGN,0.039,L3,119
AAPL,0.126,L3,119
BA,0.0,L3,119
